car_sale_id,Maker,Genmodel,Genmodel_ID,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
2978D1A6-8CE6-9E0A-16EE-613E834F8A54,CHRYSLER,CHRYSLER CROSSFIRE,17_2,0,0,0,0,0,0,0,0,0,0,0,2,28,247,553,606,900,172,0,0
83278401-04DB-0A9B-8FE8-2206185894E6,CHRYSLER,CHRYSLER DELTA,17_3,0,0,0,0,0,0,7,45,533,190,0,0,0,0,0,0,0,0,0,0
64FF2B91-A0C1-4EC9-6210-4E0C0C9C2018,CHRYSLER,CHRYSLER GRAND VOYAGER,17_4,0,0,0,0,0,3,479,324,0,0,0,0,0,0,0,0,0,0,0,0
2C68B117-A1BF-2C25-9043-1EA4B26786EA,CHRYSLER,CHRYSLER NEON,17_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,74,68,83
DE9811CB-551C-7D7E-671B-213B7B919684,CHRYSLER,CHRYSLER PT CRUISER,17_7,0,0,0,0,0,0,0,0,0,0,0,2,158,969,998,828,679,613,348,278
15DB3513-1801-97DF-A6A6-A3B365E4391F,CHRYSLER,CHRYSLER SEBRING,17_8,0,0,0,0,0,0,0,0,0,0,3,495,437,154,0,2,1,1,4,6
0CF621F2-12A6-029C-445F-C8104EF47A11,CHRYSLER,CHRYSLER VOYAGER,17_9,1,0,0,0,0,0,1,0,371,515,490,679,1457,1806,2545,1968,1058,804,383,296
C3AC802E-5AAC-39F0-6F4B-7863801F4432,CHRYSLER,CHRYSLER YPSILON,17_10,0,0,0,0,0,122,1322,1744,1810,280,0,0,0,0,0,0,0,0,0,0
6CEB3CF2-54AA-0410-A11C-F20832C509AF,CITROEN,CITROEN BERLINGO,18_2,1701,3485,2393,2173,3224,3354,3672,4182,4226,3289,3470,5581,3023,2671,3184,3352,3898,3382,2050,977
3D8C5FD8-3E5F-634D-699A-81A02A1819AC,CITROEN,CITROEN C1,18_6,3734,5272,6950,8700,18096,17960,13565,14089,14000,14241,13849,13160,12482,9916,6788,1067,0,0,0,0
423A0DB4-7E19-1893-2E38-072704B334AC,CITROEN,CITROEN C2,18_7,0,0,0,0,0,0,0,0,0,2,370,3201,3183,4173,3995,4252,3772,448,0,0
CB7FD4FE-9AB9-68C6-96C9-4A89901F5CBF,CITROEN,CITROEN C3,18_8,12166,22544,24099,19398,11003,12819,14612,14408,16345,17470,21664,12376,7871,9758,9398,9608,8685,7594,2861,1
63A15A87-1BB5-2CA5-3314-CFABAB481906,CITROEN,CITROEN C4,18_12,3524,8814,12323,15888,25948,29255,22378,13689,10971,10606,11256,11798,17460,15454,5431,3411,115,0,0,1
2AA75E21-5C8C-A2D0-59F3-3DF0B5178808,CITROEN,CITROEN C5,18_15,5086,6499,22,0,103,210,246,396,472,830,1918,3385,2427,923,1080,844,999,973,772,280
A9074D05-833E-9F72-6770-E61784B543A5,CITROEN,CITROEN C6,18_16,0,0,0,0,0,0,0,0,5,3,36,81,79,147,76,3,0,0,0,0
F03BEF5F-54B5-6E01-A261-F85074EA81EC,CITROEN,CITROEN C8,18_17,0,0,0,0,0,0,1,0,0,0,47,203,350,528,510,433,287,146,1,0
E62F4F08-A243-50D1-6100-E1519B083224,CITROEN,CITROEN C-CROSSER,18_4,0,0,0,0,0,0,0,0,17,38,542,677,901,347,0,0,0,0,0,0
40E1D3BC-4706-A575-8A45-94C0726D6B12,CITROEN,CITROEN C-ZERO,18_5,0,1,0,6,22,1,3,52,85,36,0,0,0,0,0,0,0,0,0,0
1C3BC473-19F9-74C2-6627-42A5BBFC7133,CITROEN,CITROEN DISPATCH,18_18,1,93,22,86,112,284,342,243,184,151,249,254,169,96,84,67,22,7,9,0
9E8E2E37-468A-5600-02C4-546222750D0C,CITROEN,CITROEN DS3,21_1,0,0,0,0,18,8557,18543,18843,15543,10242,4662,2,0,0,0,0,0,0,0,0
081A9D35-8C2B-3F8C-57C4-8F5E829E750E,CITROEN,CITROEN DS4,21_3,0,0,1,0,11,1140,2369,3903,2618,1315,0,0,0,0,0,0,0,0,0,0
9DBDE40C-6BF4-1A0A-1533-B90556DD8F0F,CITROEN,CITROEN DS5,21_5,0,0,0,0,0,403,1093,1892,1233,2,0,0,0,0,0,0,0,0,0,0
C25E72D9-6056-7742-4E56-9256FDD85814,CITROEN,CITROEN NEMO,18_25,0,0,0,0,0,0,0,13,345,562,971,1241,0,0,0,0,0,0,0,0
04113E7E-2DDB-8340-1C0F-2A2F2C3C41CB,CITROEN,CITROEN SAXO,18_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1539,2033,2070
BAC8320F-7788-0AC9-25BF-B27395CC78E7,CITROEN,CITROEN SPACETOURER,18_27,229,717,895,419,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFDEBD10-5D75-7090-4239-52AB1F5072DB,CITROEN,CITROEN SYNERGIE,18_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,131
871786C3-198F-2EF1-88E1-762D776D19A9,CITROEN,CITROEN XANTIA,18_31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
BF9C6F0A-3DD5-8D9B-3D50-27550A239BC3,CITROEN,CITROEN XSARA,18_29,0,0,0,0,0,1,0,1,0,1,1703,3538,5285,10704,12569,9813,9068,6125,4558,2902
085F43D3-8782-208F-657C-8375E4D98DBE,CORVETTE,CORVETTE C6,19_1,0,0,0,0,0,0,0,0,0,0,0,6,1,10,0,4,0,0,0,0
86A648EE-9152-5790-548B-642D080A28F1,DACIA,DACIA DUSTER,22_1,8264,14571,8538,6276,7097,5994,5944,6910,10,1,0,0,0,0,0,0,0,0,0,0
F6C6BD1A-05A2-26A7-09D4-9A55AF7072FC,DACIA,DACIA LOGAN,22_2,794,2284,1783,2271,2824,3192,2270,462,0,0,0,0,0,0,0,0,0,0,0,0
91FDE92F-2F6D-0678-0327-CACFB0177D28,DACIA,DACIA SANDERO,22_3,9344,12748,12542,14937,15091,15371,13608,7906,18,0,0,0,0,0,0,0,0,0,0,0
DC1219A5-5404-7A60-77D7-66B067443322,DAEWOO,DAEWOO KALOS,23_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,758,517,2,0
ED52EEF0-8ABA-7091-5EE8-AAAFB8FC71F9,DAEWOO,DAEWOO LACETTI,23_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,178,0,0,0
80BDFBA2-5937-532F-919C-894E22222852,DAEWOO,DAEWOO LANOS,23_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,87,82
11B9826C-89DE-9989-4377-6BF8CFC94DD7,DAEWOO,DAEWOO LEGANZA,23_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,5
265F5AFF-700A-21A8-54F2-8BE4542767DF,DAEWOO,DAEWOO MATIZ,23_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1050,488,395,362
03A68A0B-A006-1474-2D56-65CB8B9B759A,DAEWOO,DAEWOO MUSSO,23_8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,20,30
399EC6A0-28A5-4E56-5306-0FA49A463BB1,DAEWOO,DAEWOO NUBIRA,23_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,23,6,15
C1A2F273-19AF-4B3C-180B-510853933A5D,DAEWOO,DAEWOO TACUMA,23_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,124,60,24,21
09C699F1-58A6-9C15-04A3-7C88ACE37BD5,DAIHATSU,DAIHATSU CHARADE,24_2,0,0,0,0,0,0,0,0,0,0,0,0,0,78,343,419,625,441,0,0
0735370B-2273-351A-454C-D94928790344,DAIHATSU,DAIHATSU COPEN,24_3,0,0,0,0,0,1,2,0,0,0,5,171,264,249,139,122,254,84,1,0
D295663B-8D9D-52C6-739A-513415174190,DAIHATSU,DAIHATSU CUORE,24_4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,71,94
B04D1A3D-5618-9F04-84EB-6183E60A41E1,DAIHATSU,DAIHATSU FOURTRAK,24_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,112
FE4EC0A6-53BE-35BF-0E24-526A358B9731,DAIHATSU,DAIHATSU MATERIA,24_6,0,0,0,0,0,0,0,0,0,0,29,184,286,210,0,0,0,0,0,0
119BDB4A-4895-87A6-9291-8E9ECACA37ED,DAIHATSU,DAIHATSU SIRION,24_7,0,0,0,0,0,0,0,0,0,1,128,1048,2305,1788,1051,1059,175,216,228,142
36826FB0-5F7E-72E9-99F6-EBB9B24309DA,DAIHATSU,DAIHATSU TERIOS,24_8,0,0,0,0,0,0,0,1,1,0,19,641,923,1326,927,639,369,357,203,128
23665B9A-2379-35BF-2735-1754DCD55C87,DAIHATSU,DAIHATSU YRV,24_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,85,100,105
545B986D-6AB3-0C2E-2C2C-D29EE8DF5BD2,DODGE,DODGE AVENGER,26_1,0,0,0,0,0,0,0,0,0,0,0,133,353,64,0,0,0,0,0,0
6745D466-3A66-7B9F-6FE3-72EBF49F90F6,DODGE,DODGE CALIBER,26_2,0,0,0,0,0,0,0,0,0,0,0,294,791,1015,748,0,0,0,0,0
FD04F732-1787-96C2-44BE-F39A2A9092CE,DODGE,DODGE JOURNEY,26_5,1,4,4,1,0,1,0,1,0,0,584,613,87,0,0,0,0,0,0,0
1163F835-352F-6CE7-1BF2-7180284D9BA2,DODGE,DODGE NITRO,26_6,0,0,0,0,0,0,0,0,0,1,0,640,885,285,0,0,0,0,0,0
46018555-2F99-960C-4399-C5FC19BA17EA,DS,DS DS3,21_1,1738,2168,3173,6911,11872,6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286BB27-14E4-5801-1C3B-B09A2998A2B3,DS,DS DS4,21_3,0,2,386,990,2355,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379087F-53E5-2865-32BA-C1936EA89EEE,DS,DS DS5,21_5,0,5,122,272,574,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54EBB31B-3683-A5A1-9832-671D1AE41553,DS,DS DS7,21_6,581,1457,913,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9EA617AD-2F2C-32AB-9889-F5BFCD576764,FERRARI,FERRARI 360,27_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,72,103,105,85
B891FCF3-4FB6-495C-1CC6-1E31420D4058,FERRARI,FERRARI 430,27_3,0,0,0,0,0,0,0,0,0,0,2,21,18,0,0,0,0,0,0,0
95EA0133-39A1-4660-0A01-5BAD5EE57B52,FERRARI,FERRARI 458,27_6,0,0,1,1,5,180,216,290,224,115,44,0,0,0,0,0,0,0,0,0
04DA6DEB-2BA8-3C7C-7BF9-664BDC942C9E,FERRARI,FERRARI 488,27_7,261,274,387,356,236,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13C448EB-00D0-66BE-99D1-EDBC032674B2,FERRARI,FERRARI 575M,27_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,40,20,0
C9FD983C-01FF-5D3A-8FEC-5CC729DC785D,FERRARI,FERRARI 599,27_10,0,0,0,0,0,0,0,1,6,29,30,29,68,57,13,0,0,0,0,0
2DD7BD1E-495D-6E7A-87DC-36A2844C8076,FERRARI,FERRARI 612,27_11,0,0,0,0,0,0,0,0,0,0,3,7,27,19,29,56,25,0,0,0
8F736429-3E6C-0DC7-9710-38ED86397183,FERRARI,FERRARI CALIFORNIA,27_13,0,0,8,123,206,222,108,86,116,131,174,128,0,0,0,0,0,0,0,0
DA4097EA-9A5A-5A93-0D7D-2BF2EA4E2BF2,FERRARI,FERRARI F430,27_18,0,0,0,0,0,0,0,0,0,0,1,47,135,193,174,156,0,0,0,0
F63CD16C-5348-8B81-561F-7567CC9F062C,FERRARI,FERRARI FF,27_19,0,0,0,0,18,26,37,27,68,17,0,0,0,0,0,0,0,0,0,0
AA4F889C-846E-0AA3-61F8-07C9D218394F,FERRARI,FERRARI LAFERRARI,27_21,0,1,1,5,7,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0
C85C0503-49E3-5FCC-25B5-7284F12521C6,FERRARI,FERRARI PORTOFINO,27_23,207,275,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC142ED3-68AD-0AF4-9310-6DB7BFBF2DC4,FIAT,FIAT 124,28_1,0,15,1231,776,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3E2168F0-0D84-0E4C-01E0-839C774A5CA0,FIAT,FIAT 500,28_2,13198,20425,24220,28129,47643,48914,49591,41336,29842,21944,22739,21268,12141,160,0,0,0,0,0,0
1D7DCF0E-1DC8-0140-0813-4F74F73E2F5B,FIAT,FIAT 500L,28_4,217,417,674,195,2,55,149,1,0,0,0,0,0,0,0,0,0,0,0,0
18B657A5-1A1F-3AAD-A527-F3ABF3B8987D,FIAT,FIAT 500X,28_5,2074,3479,1728,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214B2DF8-2B8D-A40F-8B06-9E8CE2E2247D,FIAT,FIAT 850,28_6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A5464435-9507-454F-23AE-6147DA5212E1,FIAT,FIAT BARCHETTA,28_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,11,4,17
C20CC23D-6262-23FC-420F-0E81E4170F2E,FIAT,FIAT BRAVA,28_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81
E46630AD-15DC-A3A8-3345-FE2772169C70,FIAT,FIAT BRAVO,28_10,0,0,0,0,0,4,62,148,302,504,909,2218,3300,2926,0,0,0,0,5,44
E5AB859C-8EB5-6B66-7B47-088DC4187EE3,FIAT,FIAT CROMA,28_11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,188,63,0,0,0,0
EEC32712-46F7-4F33-41F0-FE4CD7D7A0D3,FIAT,FIAT DOBLO,28_12,146,236,411,530,739,720,557,564,631,733,946,1472,1827,1766,1329,1049,960,528,235,47
D827D9F7-05C3-10FD-90D2-4B0021251204,FIAT,FIAT FIORINO,28_13,25,2,2,6,3,1,7,31,81,58,25,28,15,0,0,0,0,0,0,0
C8F50740-2E0C-2750-411A-8E7E1023151B,FIAT,FIAT IDEA,28_16,0,0,0,0,0,0,0,0,0,0,1,0,1,76,274,270,409,0,0,0
45799CF5-2545-74F7-477E-6DAE7046A2AC,FIAT,FIAT MAREA,28_30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,22
656880BC-48C4-23CE-A5BD-A376754382D3,FIAT,FIAT MULTIPLA,28_17,0,0,0,0,0,0,0,0,0,77,163,145,195,217,167,251,224,188,94,74
BA09CF03-5DAF-8EAA-81F7-559ECADE9974,FIAT,FIAT PANDA,28_18,1723,2537,2623,3445,4779,7930,7963,7580,6575,5707,9712,11531,6174,7012,5951,4836,4408,127,0,0
4DD334E7-58BF-6862-4B64-1EAE64D641C3,FIAT,FIAT PUNTO,28_19,0,0,311,1212,1711,2489,3722,4662,6643,6942,10441,11595,13231,19615,15739,4459,6977,4420,2452,1132
68390040-A698-1DF5-0A31-3F6216E72B2F,FIAT,FIAT QUBO,28_21,38,104,114,192,161,182,295,637,926,702,705,566,48,0,0,0,0,0,0,0
DBDD345D-919D-31B8-705F-EACA7C270DCD,FIAT,FIAT SCUDO,28_22,0,0,0,0,10,5,12,184,9,90,88,201,370,167,3,1,2,0,0,2
78352818-0709-65CE-116F-ED81651176F5,FIAT,FIAT SEDICI,28_23,0,0,0,0,0,0,0,0,0,4,5,227,455,604,628,0,0,0,0,0
3AE04F8B-4DD1-50B0-0E98-2938146A005B,FIAT,FIAT SEICENTO,28_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,869,743,605
C00CFD70-49B7-6A0D-8A4E-6D8D57BF5FCC,FIAT,FIAT STILO,28_26,0,0,0,0,0,0,0,0,0,0,0,0,0,159,525,418,799,493,225,0
5D4D331B-6CCB-A5CC-9BB1-F55FB72E79CB,FIAT,FIAT TALENTO,28_27,89,13,52,130,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E89CD86A-57EF-46EA-2D03-4ED44FBF625C,FIAT,FIAT TIPO,28_28,1005,1601,1935,5949,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8DED5EE9-9929-466E-4D5E-8BBE438A621B,FIAT,FIAT ULYSSE,28_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,173,64,15,26
22BDEE49-049C-2196-4543-8B484D8E418A,FORD,FORD B-MAX,29_1,0,0,662,5232,7154,9841,13045,15027,3037,0,0,0,0,0,0,0,0,0,0,0
029BE453-475C-2C98-5883-63CC0572461F,FORD,FORD C-MAX,29_2,0,2583,4753,7330,10640,12877,16161,17773,15424,17184,7482,7516,16842,8208,222,14,9,0,0,0
7C88D83A-44B6-4D27-026D-9556925B33D7,FORD,FORD COUGAR,29_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,167
B507860B-6519-9EB0-4937-209FE535750D,FORD,FORD ECOSPORT,29_4,8895,24639,21921,13027,14555,10659,2592,10,0,0,0,0,0,0,0,0,0,0,0,0
7E272434-744F-9DFC-1D8A-8A12D0E3A697,FORD,FORD EDGE,29_5,1,990,1589,3856,2305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50464286-3448-1424-1E18-4F115AB67D58,FORD,FORD ESCORT,29_7,0,0,2,0,3,0,1,1,0,0,0,0,1,0,1,0,1,0,1,86
AF27794B-3FFA-8EB4-8BC2-2D67E08D0378,FORD,FORD EXPLORER,29_9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,10
C6BE8AC9-7B99-424F-58B9-E8AECC646CEF,FORD,FORD F150,29_11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4C554FE0-2FB7-838B-03A1-8EB83120803C,FORD,FORD FIESTA,29_13,46739,74500,89564,87409,113568,125619,122815,113390,100228,87266,91353,100975,73429,73685,66133,43986,39201,32345,17090,6445
DADF885B-1B8C-7D48-3F88-20286562443D,FORD,FORD FOCUS,29_14,37738,53901,47374,63283,64870,76895,77222,77782,73326,71077,64533,72711,70986,77257,68079,58824,43404,29093,24270,14364
6D8809A1-7FE8-6B26-A680-7BED0AD46D2B,FORD,FORD FREEDOM,29_40,142,85,250,492,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9615600-3B5A-2010-0521-058F2CC853C4,FORD,FORD FUSION,29_18,0,1,1,1,0,1,2,0,831,2669,6267,9817,9892,9775,9490,7383,7530,7601,1089,0
C1068A99-8179-5CFD-3EC9-4795AC440163,FORD,FORD GALAXY,29_19,1589,2245,2901,4274,4480,2900,5039,4788,5774,5636,5453,5521,5540,5776,3668,3875,2763,2679,1345,875
415C6B72-6AE8-3514-0FF3-3B0F2ED93795,FORD,FORD GRAND C-MAX,29_20,0,1058,2738,3631,6592,2557,1040,1297,158,2,0,0,0,0,0,0,0,0,0,0
F0EF72E0-41D0-6776-10ED-47C760E219D0,FORD,FORD GT,29_22,0,0,8,0,0,0,0,0,0,0,0,0,1,2,13,15,0,0,0,0
48499706-0F1D-5664-0647-3A9AAF7B431E,FORD,FORD INDEPENDENCE,29_41,1041,1089,738,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619DD262-2836-6577-3494-8721DD6397D1,FORD,FORD KA,29_23,0,0,0,2,5499,13122,18490,18602,17120,16383,19267,19457,12296,10499,7394,5197,4503,3360,2943,1478
20BC0F99-3125-62DC-A74B-04127B248847,FORD,FORD KA+,29_24,7,10044,10768,13116,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181724A7-6AA2-5FBE-346F-02B28A930C69,FORD,FORD KUGA,29_25,15403,39672,38265,35323,33839,31140,23040,13018,9815,9585,10475,8915,3278,0,0,0,0,0,0,0
9228ADA1-42E2-797F-48DD-01BB5318217C,FORD,FORD MAVERICK,29_26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,59,213,255,90
517F3B58-4304-649A-543C-3C5E1BD88644,FORD,FORD MONDEO,29_27,1871,3836,7115,11345,16291,17937,12404,14016,18212,16107,22124,23669,25666,23237,15525,14079,9870,6222,4594,3915
6417DEBD-9F19-03F9-4DE2-B747652B7DDB,FORD,FORD MONDEO TITANIUM,29_27,448,636,222,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5CCD1C17-660D-9820-3AAB-F3C55B25428C,FORD,FORD MUSTANG,29_28,1043,1198,2028,1807,2367,268,33,28,24,20,44,33,106,121,133,181,21,13,8,10
BB47460F-9F15-5669-9008-F2A2BE40A6B9,FORD,FORD PUMA,29_29,25750,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,768,1074
3ED4D7A1-0D91-4E17-4471-56CDF0BD752C,FORD,FORD RANGER,29_30,0,1,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
5CAE2516-587C-43A8-17D3-EC19AB5618B6,FORD,FORD S-MAX,29_31,1169,2141,2416,5176,6968,3397,6858,6711,7589,7119,10503,7822,7110,8408,3515,1,0,0,0,0
0134457A-005C-60F2-2197-A81E111A9BF3,FORD,FORD STREETKA,29_32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,529,1357,1170,940,0,0
4E343FA9-41E6-A1E1-7708-F7F0EB02250C,FORD,FORD TOURNEO CONNECT,29_34,2054,1874,1120,1790,2295,1718,113,1,0,0,7,1,5,5,0,2,1,2,0,0
855BE595-7A1B-6B98-5C4D-C8A5783187B2,FORD,FORD TOURNEO COURIER,29_39,291,1130,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974F5423-0E51-3C00-5C32-A10704B67C72,FORD,FORD TOURNEO CUSTOM,29_35,2697,3097,3333,2600,1398,2029,898,307,0,0,0,0,0,0,0,0,0,0,0,0
86A50E9B-0B1A-907E-7FB9-4C0CE6A6A41C,FORD,FORD TRANSIT CONNECT,29_36,39,225,322,174,245,324,124,329,224,18,16,21,36,33,22,9,24,14,21,13
9B499186-3AD8-5201-5369-AC8C9FF2099D,FORD,FORD TRANSIT COURIER,29_37,16,55,24,0,8,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
49CBACA8-591A-6EFC-7865-032DB34427CE,FORD,FORD TRANSIT CUSTOM,29_38,232,500,202,148,96,289,351,122,0,0,0,0,0,1,0,0,0,0,0,0
B76F5610-5ECD-8C6B-2DFC-3D5B139379E8,HONDA,HONDA ACCORD,34_1,3,1,3,6,2,168,446,519,1309,1428,1526,3764,3985,5179,5192,5419,4663,2927,1297,1275
8F7978B8-5A25-94BA-478E-1CB000F44FF1,HONDA,HONDA CIVIC,34_2,5648,12489,13638,14311,16278,15198,14741,15771,13703,11781,18386,22363,27536,33661,25219,19748,17205,13894,12113,9009
9B571CFF-76DA-724F-7101-399682E1112D,HONDA,HONDA CRV,34_3,0,44,8207,11754,14558,14660,15363,14649,12897,10448,10678,10689,12371,17925,12396,12205,8441,7782,5648,2361
426CB461-0341-7B37-2F94-6DA7F2577E33,HONDA,HONDA CR-V,34_3,5420,7873,1389,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
67E98605-0AEB-6D77-537E-D6974EC7A620,HONDA,HONDA CR-Z,34_4,0,0,0,0,0,23,165,295,629,1458,1300,0,0,0,0,0,0,0,0,0
60F49A65-9EC3-1B0C-53D2-18FA6C5F7F4D,HONDA,HONDA FR-V,34_7,0,0,0,0,0,0,0,0,0,0,79,1369,2048,2278,2579,2168,320,0,0,0
E38A9533-266E-3427-92F6-B107ACC48BDF,HONDA,HONDA HR-V,34_8,3586,4663,5946,5726,6839,2754,0,0,0,0,0,0,0,1,37,289,373,424,795,820
B55C77CD-22FD-3CC9-0043-3A4FA0042F03,HONDA,HONDA INSIGHT,34_9,0,1,0,0,0,3,232,422,1289,1768,2882,2139,2,0,2,7,4,3,33,61
