car_sale_id,Maker,Genmodel,Genmodel_ID,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
85F3A356-7700-1B90-6139-EC4CB15453A8,HONDA,HONDA INTEGRA,34_10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,28,40,48,84,101
A1742363-6722-8E2C-5E4B-83C08266161B,HONDA,HONDA JAZZ,34_11,10537,16262,19585,17322,18273,17661,19598,20605,21027,19715,22439,24844,22718,23782,24300,21078,15897,9728,5099,2
9BD879AD-87A6-1D9E-1D27-575E0A2807F9,HONDA,HONDA LEGEND,34_12,0,0,0,0,0,0,0,0,0,0,0,70,111,132,95,1,2,4,17,24
CE5583F8-267C-266E-2913-EF30B0760A4A,HONDA,HONDA NSX,34_13,4,9,11,44,7,0,0,0,0,0,0,0,0,0,0,10,3,7,12,2
F5B074EB-1BC3-8FDE-1B5E-6AD851635293,HONDA,HONDA ODYSSEY,34_14,0,1,2,1,6,3,7,2,8,3,3,8,10,4,5,10,11,7,2,7
FD77EF37-4424-3ED1-45F7-A4497BDC94F9,HONDA,HONDA PRELUDE,34_19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
7D8E0A43-5F2E-6BFB-7501-F6B6F50497B4,HONDA,HONDA S2000,34_16,0,0,0,0,0,0,0,0,0,0,4,248,201,345,397,575,555,573,540,207
A6945713-5424-005F-8E83-6CFD6AC5A2A8,HONDA,HONDA STEPWAGON,34_17,0,0,0,0,0,1,3,0,6,3,11,19,27,28,33,51,34,29,6,12
C4AD523C-0B47-487A-5890-7A1C77EC2C77,HONDA,HONDA STREAM,34_18,0,0,0,0,0,0,0,0,0,0,1,4,2,2,4,57,210,166,390,311
BCC6AECC-580F-43D5-6815-275A23C16766,HUMMER,HUMMER H2,35_2,0,0,0,0,0,0,0,0,0,1,1,1,6,1,2,4,4,2,0,0
F94B18ED-5140-0E1D-0317-85A9A9022237,HUMMER,HUMMER H3,35_3,0,0,0,0,0,0,0,0,0,0,0,5,26,30,8,6,0,0,0,0
68E12F24-6F33-97B0-7F8E-DD0BB8B34509,HYUNDAI,HYUNDAI ACCENT,36_1,0,0,0,0,0,0,0,1,1,0,0,23,163,361,389,620,424,336,575,339
C6269D8C-6BBF-A07B-5510-B98BA4399EE5,HYUNDAI,HYUNDAI AMICA,36_2,0,0,0,0,0,0,0,0,0,0,0,0,1285,3118,2793,0,0,36,853,761
0B19F907-87F1-2B6F-2FB3-2F6278B0A175,HYUNDAI,HYUNDAI COUPE,36_3,0,0,0,0,0,0,0,0,0,0,0,1436,1462,2269,2011,1438,931,570,336,219
D2B5E8DE-49CF-7498-60CA-D6F01122257D,HYUNDAI,HYUNDAI ELANTRA,36_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,99,76,69,72,45
B210418E-2470-3914-0CD8-8A4319F43BC8,HYUNDAI,HYUNDAI GENESIS,36_5,0,0,0,3,19,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0
14E9BA22-5B1C-90B6-51C7-2C344322495A,HYUNDAI,HYUNDAI GETZ,36_6,0,0,0,0,0,0,0,0,0,0,0,523,5693,6628,6230,5811,5418,2870,289,0
1D15BEA8-5834-4F21-786B-AD4914786ED3,HYUNDAI,HYUNDAI GRANDEUR,36_7,0,0,0,0,0,0,0,0,0,0,4,2,4,14,1,1,0,0,0,0
3B5304EE-25A6-25B9-9242-2DAB3BA0213D,HYUNDAI,HYUNDAI I10,36_8,6452,17947,20719,23664,22569,22639,23655,21435,21361,18439,20912,21758,5668,0,0,0,0,0,0,0
FEAD3B6A-0B0F-A483-8F41-02C065324CD2,HYUNDAI,HYUNDAI I20,36_9,4207,7393,8877,11863,14178,13198,13696,13275,10308,10710,11182,11244,123,0,0,0,0,0,0,0
DAF5F436-7774-7EDC-8F67-560F28358B98,HYUNDAI,HYUNDAI I30,36_10,1650,4281,7491,7090,10402,14649,10562,11234,9627,10385,12273,11059,3480,1226,0,0,0,0,0,0
B7704F31-325C-043C-7AAC-C0231D1C4A23,HYUNDAI,HYUNDAI I40,36_12,6,524,1324,2865,4019,4120,4300,3403,3917,713,0,0,0,0,0,0,0,0,0,0
FCC606DB-5C54-0421-03EA-F3879A956D05,HYUNDAI,HYUNDAI I800,36_13,79,1734,1124,1327,1014,154,152,213,965,566,525,199,161,0,0,0,0,0,0,0
D544CA40-3DB9-40CF-3F25-77011C9D95D7,HYUNDAI,HYUNDAI IONIQ,36_14,7096,8310,7263,4818,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349D5654-1092-652D-68B2-89FA03D23230,HYUNDAI,HYUNDAI IX20,36_15,119,1564,2241,3876,3779,3413,3619,3509,3725,3857,371,0,0,0,0,0,0,0,0,0
5335988F-6514-0FA2-5D2C-89A4E7C407A8,HYUNDAI,HYUNDAI IX35,36_16,0,0,0,2,336,12819,14744,11562,9282,5823,3370,0,0,0,0,0,0,0,0,0
FA8C802B-11E0-A7BD-53EB-5C63E7CF05ED,HYUNDAI,HYUNDAI KONA,36_17,12073,8561,6508,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36C4C508-7375-5666-3EDD-A81D38B6512A,HYUNDAI,HYUNDAI LANTRA,36_4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
DE597BB6-0E20-7F48-29A4-EEF962413FAD,HYUNDAI,HYUNDAI MATRIX,36_18,0,0,0,0,0,0,0,0,0,6,214,393,723,1133,1338,1318,880,466,224,28
9085A3E7-5401-4C9C-9187-7CC13D8D3466,HYUNDAI,HYUNDAI SANTA FE,36_20,544,1182,2071,2827,4525,3179,2720,1554,3427,3830,3698,942,1320,2117,2539,1707,1456,900,419,117
D5AEEDD3-12A8-3B4D-38E0-300DA66F1803,HYUNDAI,HYUNDAI SONATA,36_21,0,0,0,0,0,0,0,0,0,1,31,69,79,181,196,170,88,72,42,19
AB19966B-6453-59EA-5BA9-2ECF8AE554F4,HYUNDAI,HYUNDAI TERRACAN,36_22,0,0,0,0,0,0,0,0,0,0,0,0,0,370,462,735,598,215,0,0
608D33DB-514C-047B-9A57-7E7E2DAC3639,HYUNDAI,HYUNDAI TRAJET,36_23,0,0,0,0,0,0,0,0,0,0,0,0,0,14,255,356,201,129,73,33
61F79595-235F-254B-59F2-489DBEA67A3B,HYUNDAI,HYUNDAI TUCSON,36_24,12887,25445,25419,24127,21703,5161,1,0,1,0,323,820,973,1868,2660,2366,669,1,0,0
E4C65DD7-789D-4576-9C1E-14D696532048,HYUNDAI,HYUNDAI VELOSTER,36_25,0,0,0,0,0,22,143,880,1517,13,0,0,0,0,0,0,0,0,0,0
61CAA7F0-6B14-339C-3FB7-78A570822BEB,INFINITI,INFINITI FX30,37_2,0,0,0,0,0,0,2,192,175,124,24,0,0,0,0,0,0,0,0,0
DF78C204-3279-3470-261F-1538997B9307,INFINITI,INFINITI Q30,37_5,0,208,312,2505,1764,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3F626C4D-6340-3BFD-2100-571C98888CDF,INFINITI,INFINITI Q50,37_6,0,18,258,400,633,765,428,19,0,0,0,0,0,0,0,0,0,0,0,0
E426FD62-64CD-941D-9B3B-B96D307A3DA9,INFINITI,INFINITI Q60,37_7,0,3,60,89,15,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
DB760700-675D-451E-8554-12D788C44C02,INFINITI,INFINITI Q70,37_8,0,1,4,132,84,141,12,0,0,0,0,0,0,0,0,0,0,0,0,0
A186890C-9F7C-112E-1526-EDA66A972931,INFINITI,INFINITI QX30,37_9,0,48,85,131,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C922E4DC-3DEB-5176-8D96-1876F42F6B23,INFINITI,INFINITI QX50,37_10,0,0,0,0,33,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0
A20BD497-817F-2F8C-13BA-2AF97E4B6344,INFINITI,INFINITI QX70,37_11,0,0,0,10,143,109,150,9,0,0,0,0,0,0,0,0,0,0,0,0
7EF272FF-50F8-A558-1394-1EC73C7A57A4,ISUZU,ISUZU D-MAX,38_2,0,1,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
A911228B-3287-9B15-3771-7CA79C1B1806,ISUZU,ISUZU TROOPER,38_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,246,318,451,263
AD9D8AF9-3385-78A2-166A-64FD6B8546A3,JAGUAR,JAGUAR EAGLE,39_14,52,78,88,96,81,96,94,85,95,52,24,23,24,23,19,9,1,0,0,0
BA155020-6B58-2A81-17A4-A08F31184D03,JAGUAR,JAGUAR E-PACE,39_1,6130,10661,10141,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B537C747-934C-A248-693E-B2E6D84086AE,JAGUAR,JAGUAR F TYPE,39_3,643,753,1448,1968,1976,1891,1981,1080,2,0,0,0,0,0,0,0,0,0,0,0
76458BBA-92FC-4641-1EB7-F510ACCD2FDB,JAGUAR,JAGUAR F-PACE,39_2,6478,9629,10458,12179,7590,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC044ACF-5F4A-6EA6-4EA8-FA520B9589FF,JAGUAR,JAGUAR F-TYPE,39_3,302,705,248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9AD9306A-5374-39C3-6CB9-DD6A4D6BA50E,JAGUAR,JAGUAR I-PACE,39_13,8218,3935,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2F0B5B4-8AF9-6FC0-31B6-3E35AC3D126C,JAGUAR,JAGUAR S TYPE,39_4,0,0,0,0,0,0,0,0,0,0,0,1,12,2774,2622,2640,2902,2394,1928,1320
D95D8592-A4E4-39F5-09F9-A95E754C2BBC,JAGUAR,JAGUAR X TYPE,39_5,0,0,0,0,0,0,0,0,0,1,195,5040,6519,6159,6757,6310,6111,4397,2979,1203
11AAAFFE-571B-5C14-8721-F56CE79B68D7,JAGUAR,JAGUAR XE SERIES,39_6,1619,4478,5585,10692,12422,8855,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0D98E45D-3018-A5EC-69A2-3E3E257862AC,JAGUAR,JAGUAR XF SERIES,39_7,1292,3235,5549,7023,8709,10025,12452,11370,10449,8967,10615,8134,6529,61,0,1,0,0,0,0
A8EFF96E-8693-31AE-3E9F-FA309E3E3D6D,JAGUAR,JAGUAR XJ SERIES,39_8,166,400,710,884,1086,972,1038,1148,1027,1557,1397,559,942,1309,1477,1257,1903,2080,679,731
E289AACC-68B8-0212-090A-49D34EC48259,JAGUAR,JAGUAR XK SERIES,39_9,0,0,0,0,0,107,1060,783,809,1102,1302,1121,1276,2135,1930,878,832,902,916,1085
6340D687-591A-4842-0FB8-BF609D85391B,JEEP,JEEP CHEROKEE,40_1,4,25,321,558,1487,2122,1218,137,592,304,750,841,970,2422,3348,2694,2668,2377,1826,1057
4FFEE0D6-7440-8532-5774-4962921E307C,JEEP,JEEP COMMANDER,40_2,0,0,0,0,0,0,0,0,0,0,0,84,18,482,346,0,0,0,0,0
794FC868-8439-0518-475E-842355E37DB3,JEEP,JEEP COMPASS,40_3,1652,2969,2319,18,0,4,434,574,892,887,5,81,136,105,1,0,0,0,0,0
E509B995-8557-6792-54C5-ACDA7D2C51A0,JEEP,JEEP GRAND CHEROKEE,40_4,64,249,412,861,986,1352,1522,922,57,0,0,0,0,1,0,1,0,0,0,0
74F0D6F4-384F-3968-33BE-84D855A00AA2,JEEP,JEEP PATRIOT,40_5,0,0,0,0,0,0,1,1,0,397,759,557,1312,460,0,0,0,0,0,0
191E5EA5-07C8-4692-9D9E-4FA411669DA4,JEEP,JEEP RENEGADE,40_6,1898,1798,2314,3953,10422,5874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46F264DB-435B-6F92-554D-F4F39D2850D2,JEEP,JEEP WRANGLER,40_7,755,621,365,248,257,484,330,209,154,120,153,310,178,222,90,79,131,136,126,176
71033501-427E-46DC-9686-6643ECE657DD,KIA,KIA CARENS,43_1,0,87,1535,1764,1811,2211,2305,1506,127,459,479,1799,1956,1187,838,481,336,199,24,36
6A79B3CD-27ED-18D1-35D8-41FDD95D4DD7,KIA,KIA CEED,43_2,4053,9763,8519,7692,8583,10038,10192,10630,12737,8692,10526,9787,7187,4052,0,0,0,0,0,0
F1B55159-4F1D-69F3-0161-7D115F3B0FCF,KIA,KIA CERATO,43_3,0,0,0,0,0,0,0,0,0,0,0,0,0,125,776,833,220,0,0,0
5CB0FD25-4705-175C-7137-A397EFC33889,KIA,KIA CLARUS,43_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8CA2D178-3830-6CEC-6AEF-6A713F7023B1,KIA,KIA MAGENTIS,43_4,0,0,0,0,0,0,0,0,0,1,158,196,117,208,251,157,108,62,26,7
F16A9B35-8F0B-2661-4513-218A03AE597B,KIA,KIA MENTOR,43_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,10
59F15F7D-4BCF-4128-936E-7F3478470E79,KIA,KIA NIRO,43_5,18234,8932,6089,4047,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E9D46F17-3F1F-5D18-1169-8CFDE906263E,KIA,KIA OPTIMA,43_6,131,1723,2731,3267,1272,646,672,381,799,34,0,0,0,0,0,0,0,0,0,0
96AE1005-8524-30E5-78CE-F306B0BB74D4,KIA,KIA PICANTO,43_7,8935,17372,15738,12866,12588,13631,14575,12910,13392,11119,14469,14514,3860,4010,6687,6392,3556,0,0,0
D15DD230-3AA2-83B6-2D0C-9B30DD6B0135,KIA,KIA PRO CEED,43_8,936,1814,519,906,1214,1327,1588,1054,0,0,0,0,0,0,0,0,0,0,0,0
2E04D8FE-701C-48AB-9752-0692E46772F2,KIA,KIA RIO,43_9,3395,4854,5621,7998,8936,11499,11445,10386,9588,7734,7450,6429,3108,2018,1845,1214,851,504,247,73
6936F091-59FD-35F1-920B-F1E28C7F915E,KIA,KIA SEDONA,43_10,3,0,0,0,1,0,1,0,137,787,928,703,1614,1727,1405,1110,800,335,88,32
D8E5C644-45A5-5641-A1CC-2B12A15B85CD,KIA,KIA SHUMA,43_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,32,27
FC2CBD96-54B0-2D88-827C-735A514960A6,KIA,KIA SORENTO,43_11,1161,2724,2752,3126,3182,4082,2958,2205,2046,1835,2128,1723,1450,2137,3725,2507,1726,561,0,0
7B56F773-608F-92CB-A277-910777F644CE,KIA,KIA SOUL,43_12,871,339,1920,1645,2129,2589,2689,1294,1660,3531,3128,2462,0,0,0,0,0,0,0,1
40387B50-134B-6756-856C-CAED509C7C57,KIA,KIA SPORTAGE,43_13,17323,32594,34280,35672,37482,21628,19877,18981,13582,8320,4919,3225,2402,2476,2430,2537,14,95,30,36
9105436A-2744-21A7-7AA9-8BE047F381F1,KIA,KIA STINGER,43_14,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DC50D0E7-32C9-28B5-9E56-604FD3167672,KIA,KIA STONIC,43_15,4502,8099,6753,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EE29720A-4672-247C-74C9-27784EED985E,KIA,KIA STINGER,43_14,198,852,623,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12399B73-7CE5-14F5-7694-3623E16F2E57,KIA,KIA VENGA,43_16,0,2608,3641,5478,5686,6239,5526,5768,5155,4577,3295,26,0,0,0,0,0,0,0,0
AC586414-0F68-47B5-1583-5CD9F89F3C63,KIA,KIA XCEED,43_19,6370,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627B4F6C-19AA-A588-856E-6253FDD149D2,LAMBORGHINI,LAMBORGHINI AVENTADOR,45_1,63,89,97,65,61,39,31,29,19,5,0,0,0,0,0,0,0,0,0,0
AC027C41-812D-38E7-1CF8-F4ADE7C81CA2,LAMBORGHINI,LAMBORGHINI DIABLO,45_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
85364B2C-418F-1F1A-7788-CEA890A9559C,LAMBORGHINI,LAMBORGHINI GALLARDO,45_3,0,0,0,0,0,0,7,24,39,28,26,30,48,72,43,25,39,2,0,0
80F224CC-25EF-150E-980B-A3940E866D8D,LAMBORGHINI,LAMBORGHINI HURACAN,45_4,96,160,172,87,62,87,19,0,0,0,0,0,0,0,0,0,0,0,0,0
9A07B3E9-8400-37E1-309A-3F8DAC2C4031,LAMBORGHINI,LAMBORGHINI MURCIELAGO,45_5,0,0,0,0,0,0,0,0,0,0,3,5,12,7,2,5,7,7,9,0
145E9E06-7FAC-0696-9C8C-DA7774F15A01,LAND ROVER,LAND ROVER 110,47_1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,0,1
EDF5D999-9634-2868-7C77-4D38D8C14627,LAND ROVER,LAND ROVER DEFENDER,47_5,4296,1,0,0,2,16,27,13,8,7,690,1061,1451,1540,1386,1494,1359,1350,813,127
28347B5C-4FB1-9900-27B4-467B185A9637,LAND ROVER,LAND ROVER DISCOVERY,47_6,15762,22509,26722,33138,31681,23571,7066,5869,6664,6017,6809,5622,5598,8251,9712,9904,7746,7043,5881,5174
7694622C-8CCD-7C68-8EDA-09CC553B2298,LAND ROVER,LAND ROVER FREELANDER,47_11,0,0,0,0,26,42,11647,13265,10553,12448,14631,10409,11822,16295,9213,9834,9459,6830,5114,2734
20CEC33F-56AD-51E7-4683-0CB13B004561,LAND ROVER,LAND ROVER RANGE ROVER,47_13,36052,48419,45902,42860,41679,37174,31705,29258,24856,13994,9955,7992,8007,10975,10701,7613,4092,3751,2499,1525
C3F8DD7E-3A62-A580-6AEA-96BBE5D92970,LEXUS,LEXUS CT 200,48_1,1245,1815,2606,2788,2827,3361,3687,3647,4184,3779,0,0,0,0,0,0,0,0,0,0
A355F5A9-724A-934E-9738-1C1056321676,LEXUS,LEXUS ES 300,48_32,1058,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C648ECDD-3767-8343-42D9-75D5E4F28B3B,LEXUS,LEXUS GS 250,48_2,0,0,0,0,0,0,5,362,240,0,0,0,0,0,0,0,0,0,0,0
A6EAAAB4-1E1E-0296-9C88-FEF9DBF726D7,LEXUS,LEXUS GS 300,48_2,0,3,205,309,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B7DEAD5D-5092-75CA-5902-6662C9592548,LEXUS,LEXUS GS 450,48_2,0,0,21,29,46,42,75,170,335,67,179,233,391,520,386,0,0,0,0,0
32DEC386-964B-157E-3F48-788CDA1985D1,LEXUS,LEXUS GS300,48_2,0,0,0,0,4,340,433,63,0,0,1,106,190,364,534,895,108,184,227,204
A462275F-33CF-937D-A63E-FBC21E53957A,LEXUS,LEXUS IS F,48_8,0,0,0,0,0,0,0,10,8,28,31,32,67,0,0,0,0,0,0,0
393C185B-33F4-7E9B-A05F-67AFCD787C61,LEXUS,LEXUS IS200,48_8,0,0,0,17,69,43,0,0,128,549,89,0,0,0,0,1072,2045,1849,1522,1291
40D3B95B-6167-6730-85E6-580542B4047C,LEXUS,LEXUS IS220,48_8,0,0,0,0,0,0,0,0,1,21,937,1494,1934,2998,2174,37,0,0,0,0
53ACB7DD-8B0C-499C-75E3-6C52C36D0F1D,LEXUS,LEXUS IS250,48_8,0,0,0,0,0,68,205,199,765,964,1443,1427,1810,2395,2387,954,0,0,0,0
B10CDB6D-14D9-828B-5E15-D20B52149AAD,LEXUS,LEXUS IS300,48_8,555,1134,1411,1427,1852,2613,2869,1477,0,0,0,0,0,0,0,74,199,215,263,110
870C02BC-9EAE-8B69-5B26-029B6F114B49,LEXUS,LEXUS LC 500,48_14,45,70,136,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70997CC7-A4AE-9DF7-5F37-252FC6118430,LEXUS,LEXUS LS430,48_15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,279,271,211,219,255
54DE9A67-A5CA-6CE0-072D-CFBF7ED61A5D,LEXUS,LEXUS NX300,48_18,4142,4443,4486,3656,3607,2972,792,0,0,0,0,0,0,0,0,0,0,0,0,0
F726AF51-144E-5C33-1A61-DFA5BC438965,LEXUS,LEXUS RC 300,48_21,247,385,380,394,532,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77B1FAF4-493F-8DF7-772F-FBA49A6015F6,LEXUS,LEXUS RC F,48_21,6,10,17,13,28,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9D66728F-5C23-216B-3124-ADEC9C656B81,LEXUS,LEXUS RX300,48_24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,411,1668,2137,1036,433,333
9F21C491-66FB-88E3-658E-41F7606C22A2,LEXUS,LEXUS RX350,48_24,0,0,0,0,0,1,0,0,0,0,0,60,104,423,416,0,0,0,0,0
7F876B58-82E0-4216-777B-88DF06F6A772,LEXUS,LEXUS RX400,48_24,0,0,0,0,0,0,0,0,0,0,5,1213,2552,2885,2092,1127,0,0,0,0
6B36DC60-04B3-6D50-1139-C559134D02B8,LEXUS,LEXUS RX450,48_24,1621,1880,1554,2000,2319,1287,1619,1808,1736,1786,2521,1169,0,0,0,0,0,0,0,0
06A2C46B-4AFC-666D-1A1E-3CC591569A21,LEXUS,LEXUS RX,48_24,341,472,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4EB39C22-740E-9767-639C-90D050097381,LEXUS,LEXUS SC430,48_30,0,0,0,0,0,0,0,0,0,0,0,51,51,148,172,219,212,270,318,196
568E19EE-4B56-3D4E-0EE6-BEB263996CBB,LEXUS,LEXUS UX 250H,48_31,3899,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CB510FB4-00E2-4384-95FE-CC5BFC362174,LINCOLN,LINCOLN TOWN CAR,49_2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,7,4,3,2,8
0507ABB5-58D9-29BC-7353-63E026CB9AE3,LOTUS,LOTUS ELISE,51_3,70,78,60,75,81,95,74,44,37,59,101,85,159,170,185,214,195,227,339,220
AF96C316-7A72-3CBF-0F8F-CA3A65D29352,LOTUS,LOTUS ESPRIT,51_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3
786BAA2F-7209-2FD1-83B0-A855D9D490FA,LOTUS,LOTUS EVORA,51_6,23,44,53,32,71,56,44,41,36,89,130,59,0,0,0,0,0,0,0,0
E9A8848B-2B76-8F9A-9F65-E7E67A7D2778,LOTUS,LOTUS EXIGE,51_7,73,72,75,74,75,69,71,51,1,8,51,28,68,74,79,60,29,0,0,21
045993F6-013D-5AB3-9C09-2748C26D4902,MASERATI,MASERATI 3200,55_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,105
762E9030-3A27-06E6-7FD3-7DD4BDA43242,MASERATI,MASERATI COUPE,55_4,0,0,0,0,0,0,0,0,0,0,0,0,2,8,43,111,141,106,50,0
BCAE9797-8F7A-1593-76F8-45B030A15B45,MASERATI,MASERATI GHIBLI,55_5,101,222,346,466,792,777,650,2,0,0,0,0,0,0,0,0,0,0,0,0
5CC469A2-1F15-1917-3E93-556828547FFF,MASERATI,MASERATI GRAN TURISMO,55_8,2,12,0,0,2,1,1,34,113,149,157,186,318,137,0,0,0,0,0,0
C6EA0959-0039-893A-3C10-1FB8EC0D507D,MASERATI,MASERATI GRANCABRIO,55_6,14,23,39,31,52,52,39,72,70,88,107,0,0,0,0,0,0,0,0,0
5F3DC76C-0D07-1FAA-6E28-0DA001799360,MASERATI,MASERATI GRANSPORT,55_7,0,0,0,0,0,0,0,0,0,0,0,1,3,55,26,0,0,0,0,0
0937FDEE-9D92-8CBE-6E59-80BA24477DCF,MASERATI,MASERATI GRANTURISMO,55_8,18,58,92,57,88,103,107,110,29,0,0,1,0,0,0,0,0,0,0,0
DDC5AE08-5D75-A0CD-3100-5EA9B64E7075,MASERATI,MASERATI LEVANTE,55_9,408,512,599,629,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
